date,target_site,proxy_status,water_quality_proxy_station_code,water_quality_proxy_station_name,water_quality_proxy_province,water_quality_proxy_city,water_quality_proxy_basin,water_quality_proxy_river,water_quality_proxy_longitude,water_quality_proxy_latitude,water_temp,ph,dissolved_oxygen,conductivity,turbidity,codmn,nh3_n,toc,tp,tn,chlorophyll_a,algae_density,water_quality_class,station_status,secchi_depth_sd_m,secchi_formula,water_quality_source_file,weather_station_id,weather_station_name,weather_district,weather_city,weather_province,weather_longitude,weather_latitude,weather_altitude,weather_pressure,weather_air_temp,weather_humidity,weather_precipitation,weather_wind_speed,weather_wind_dir,water_weather_distance_km
2024-03-20,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,19.67333333333333,8.086666666666666,11.084666666666664,494.7116666666666,68.80166666666666,2.9606666666666666,0.2705166666666667,,0.1341333333333333,1.0856666666666668,,,Ⅱ,,0.0775839680439985,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1024.479167,10.6125,53.458333,0.0,1.55,51.925585,22.7724
2024-03-21,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,19.785,7.873333333333334,10.933333333333332,765.8216666666667,131.58333333333334,2.712,0.2639499999999999,,0.1455,0.9671666666666666,,,Ⅲ,,0.049277723944276,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1014.475,14.895833,47.0,0.0,2.291667,160.184342,22.7724
2024-03-22,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,20.206666666666667,7.981666666666666,10.898166666666668,681.0433333333334,87.60833333333333,2.7546666666666666,0.27115,,0.1303,1.0078333333333334,,,Ⅲ,,0.0655102815881909,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1009.0375,17.679167,64.583333,0.0,1.045833,,22.7724
2024-03-23,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,20.01,7.916666666666667,11.0035,1063.4583333333333,123.23166666666668,2.7221666666666664,0.2400333333333333,,0.1243166666666666,0.9401666666666668,,,Ⅲ,,0.0515923884112988,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1010.170833,17.55,76.208333,4.9,0.908333,76.622341,22.7724
2024-03-24,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,20.15,7.951666666666667,11.0195,1000.6333333333332,103.39166666666668,2.6106666666666665,0.2232666666666666,,0.1132833333333333,0.934,,,Ⅲ,,0.0583379795275746,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1011.633333,16.308333,86.5,3.2,1.125,55.939587,22.7724
2024-03-25,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,20.688333333333333,8.020000000000001,11.007,994.3516666666666,113.85833333333332,2.812666666666667,0.1719833333333333,,0.1220833333333333,0.941,,,Ⅲ,,0.0545300484369932,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1014.4625,14.720833,76.666667,12.2,2.304167,274.311707,22.7724
2024-03-26,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,21.28,8.073333333333332,10.951333333333332,928.3666666666668,156.24166666666667,3.083333333333333,0.1822,,0.1498666666666666,0.915,,,Ⅲ,,0.0436951721721042,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1024.179167,11.625,76.416667,0.0,1.454167,46.140124,22.7724
2024-03-27,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,20.661666666666665,8.028333333333334,11.005833333333332,860.7983333333333,144.46166666666667,2.671,0.2080999999999999,,0.14085,0.8903333333333334,,,Ⅲ,,0.0461598537675583,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1015.495833,12.995833,75.791667,14.9,2.154167,139.553189,22.7724
2024-03-28,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,20.94666666666667,7.941666666666666,10.651666666666666,854.5666666666666,139.02,2.841,0.2923833333333333,,0.1579,0.9495,,,Ⅱ,,0.0474173370189033,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1011.770833,12.395833,91.125,10.6,0.679167,,22.7724
2024-03-29,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,21.826666666666668,7.896666666666666,10.133833333333332,789.69,73.245,4.2836,0.6988333333333333,,0.2090666666666666,2.3095,,,Ⅲ,,0.0742585852130083,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1010.191667,19.8625,59.5,0.0,1.158333,219.490588,22.7724
2024-03-30,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,22.465,7.78,8.878,662.1133333333333,71.37666666666667,3.9565,0.5366666666666667,,0.1432,3.5148333333333333,,,Ⅲ,,0.0756139412388165,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1010.220833,20.741667,55.333333,0.0,1.3625,108.706177,22.7724
2024-03-31,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,21.831666666666667,7.648333333333333,8.382166666666667,611.64,76.96,3.988,0.5841666666666666,,0.1260833333333333,3.276666666666667,,,Ⅲ,,0.0717308071464912,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1011.5875,13.308333,91.583333,0.0,0.979167,61.226824,22.7724
2024-04-01,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,21.133333333333333,7.713333333333334,8.756833333333333,550.665,117.10166666666667,3.5643333333333334,0.4672666666666666,,0.1405166666666666,2.971833333333333,,,Ⅲ,,0.0534683898170832,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1010.625,18.4,71.25,2.1,2.15,134.954764,22.7724
2024-04-02,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,21.896666666666665,7.691666666666666,8.710833333333333,554.6733333333333,97.00166666666668,3.35,0.43825,,0.1161,2.9788333333333337,,,Ⅲ,,0.0610022454864975,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1003.191667,19.516667,93.791667,9.3,0.979167,196.009683,22.7724
2024-04-03,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,22.57333333333333,7.788333333333333,8.984333333333334,660.9499999999999,73.55833333333334,3.7231666666666654,0.3933999999999999,,0.1049666666666666,3.048,,,Ⅲ,,0.07403702215763,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1011.975,15.35,71.041667,0.1,1.779167,322.308501,22.7724
2024-04-04,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,22.116666666666664,7.898333333333333,9.258833333333332,825.2566666666667,69.50833333333334,3.634,0.3307333333333333,,0.0997,2.9811666666666667,,,Ⅲ,,0.0770309841495571,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1018.475,13.829167,42.708333,0.0,1.295833,12.830255,22.7724
2024-04-05,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,21.345,7.838333333333334,9.324166666666668,672.6283333333333,181.4033333333333,2.771333333333333,0.1860333333333333,,0.1348166666666666,2.3896,,,Ⅱ,,0.0393585939178351,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1019.025,14.183333,63.458333,2.7,1.420833,50.687357,22.7724
2024-04-06,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,21.35833333333333,7.821666666666666,9.423333333333334,606.135,182.8216666666667,2.375,0.1105833333333333,,0.1503666666666666,2.1254,,,Ⅲ,,0.0391446031381394,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1017.9,14.120833,89.375,0.3,1.125,72.960948,22.7724
2024-04-07,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,21.09,7.736666666666667,9.3115,608.9350000000001,228.21666666666667,2.843,0.1423666666666666,,0.2369,1.9776,,,Ⅲ,,0.0335156856636968,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1016.179167,12.8625,92.5,20.1,0.9375,64.165841,22.7724
2024-04-08,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,20.75,7.691666666666666,9.270833333333334,607.6183333333333,134.81833333333333,2.162166666666667,0.1255666666666666,,0.1594333333333333,1.9346666666666668,,,Ⅲ,,0.0484470113823513,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1018.804167,11.608333,94.125,6.4,0.65,,22.7724
2024-04-09,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,21.045,7.655,9.167166666666668,614.18,228.655,2.7566666666666664,0.1903999999999999,,0.2093333333333333,2.0385,,,Ⅲ,,0.0334706978475187,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1022.858333,15.4,56.541667,0.0,1.175,59.639473,22.7724
2024-04-10,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,21.776666666666667,7.613333333333333,9.123166666666668,615.3116666666666,280.2716666666667,2.4815,0.1263999999999999,,0.2440666666666666,1.5573333333333332,,,Ⅲ,,0.0290259084933779,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1020.533333,16.470833,72.666667,0.4,2.179167,114.123798,22.7724
2024-04-11,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,22.155,7.613333333333333,9.100333333333332,617.52,238.36,2.362833333333333,0.0826666666666666,,0.2699399999999999,1.3528333333333336,,,Ⅲ,,0.0325108178857932,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1016.166667,18.6375,83.125,0.9,1.479167,113.741678,22.7724
2024-04-12,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,22.28,7.635000000000001,9.0995,615.8833333333333,95.47166666666668,2.075333333333333,0.08395,,0.1654833333333333,1.6895,,,Ⅳ,,0.061684934245236,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1014.508333,15.795833,100.0,14.4,1.15,97.669295,22.7724
2024-04-13,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,22.255,7.6,9.026166666666668,616.0966666666667,113.185,2.0005,0.1264166666666666,,0.1420499999999999,1.7228333333333332,,,Ⅲ,,0.0547569243793463,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1013.9375,16.541667,97.375,0.0,2.029167,97.110979,22.7724
2024-04-14,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,22.41,7.605,8.976166666666666,610.6433333333333,89.88166666666666,2.091666666666667,0.0982833333333333,,0.1533166666666666,1.7913333333333334,,,Ⅲ,,0.0643459885316591,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1009.666667,19.3875,94.125,0.1,1.195833,139.8477,22.7724
2024-04-15,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,22.84,7.573333333333333,8.8735,618.6783333333334,68.42,1.9765,0.0944999999999999,,0.1326333333333333,1.9391666666666667,,,Ⅲ,,0.0778866653258311,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1012.616667,20.2875,75.208333,0.0,1.175,64.960354,22.7724
2024-04-16,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231000000004,22.712,7.55,8.7482,621.176,60.712,1.8776,0.08976,,0.1222,1.9644,,,Ⅲ,,0.0846835549708694,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1012.379167,18.795833,83.416667,15.7,1.5625,81.831434,22.7724
2024-04-17,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,22.47833333333333,7.523333333333333,8.6705,628.4766666666666,57.751666666666665,1.671,0.0948666666666666,,0.0768333333333333,2.168833333333333,,,Ⅱ,,0.0876992932638153,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1011.8625,12.879167,99.375,36.6,0.825,,22.7724
2024-04-18,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,22.098333333333333,7.515,8.621166666666667,654.8633333333333,54.30833333333334,2.1446666666666667,0.1550333333333333,,0.0912999999999999,2.2405,,,Ⅱ,,0.0915555606855796,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1013.0875,16.104167,55.375,0.0,1.0625,74.027271,22.7724
2024-04-19,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,22.271666666666665,7.653333333333333,9.017833333333334,684.5616666666666,40.35833333333333,2.5145,0.1624666666666666,,0.09155,2.3281666666666667,,,Ⅱ,,0.1127036556313952,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1006.454167,18.070833,66.708333,4.9,2.3375,149.820527,22.7724
2024-04-20,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,23.135,7.841666666666666,9.528666666666668,738.3533333333334,31.015,3.1908333333333334,0.0998,,0.08465,2.302666666666666,,,Ⅱ,,0.1355161357414597,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1008.329167,18.508333,72.291667,0.1,1.608333,332.531926,22.7724
2024-04-21,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,23.775,7.795000000000001,9.358166666666667,687.94,64.92,2.935166666666667,0.0708166666666666,,0.0905666666666666,2.309333333333333,,,Ⅱ,,0.0808027797060439,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1011.595833,16.845833,79.791667,1.8,0.8125,64.414846,22.7724
2024-04-22,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,23.815,7.44,8.559,634.3683333333333,94.195,2.1126666666666667,0.1025833333333333,,0.0891666666666666,2.2501666666666664,,,Ⅱ,,0.0622689817116118,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1010.679167,17.391667,79.75,4.3,1.004167,96.048221,22.7724
2024-04-23,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,24.171666666666667,7.436666666666666,8.550166666666668,626.0966666666667,108.09666666666664,2.192833333333333,0.0738166666666666,,0.1051833333333333,2.094666666666667,,,Ⅲ,,0.0565487029027324,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1010.0125,17.6125,78.791667,3.0,0.566667,,22.7724
2024-04-24,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,24.511666666666667,7.403333333333333,8.477,594.8183333333333,122.12333333333332,2.014666666666667,0.0623166666666666,,0.1029333333333333,1.9723333333333333,,,Ⅲ,,0.0519197035666776,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1012.0875,19.575,42.833333,0.0,0.808333,,22.7724
2024-04-25,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,24.94333333333333,7.408333333333334,8.520166666666666,598.625,84.72666666666667,1.994,0.0535,,0.0909,1.9731666666666667,,,Ⅱ,,0.0670621039668827,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1008.820833,19.266667,45.833333,0.0,2.2625,138.13165,22.7724
2024-04-26,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,24.308333333333334,7.4316666666666675,8.572000000000001,603.1083333333333,79.49333333333334,2.0545,0.05015,,0.0868999999999999,2.0268333333333333,,,Ⅱ,,0.0701228830112371,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1007.979167,16.870833,86.0,0.4,1.2625,92.162422,22.7724
2024-04-27,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,23.83833333333333,7.448333333333333,8.627666666666666,593.965,100.935,2.3276666666666666,0.0554333333333333,,0.0879666666666666,1.9746666666666663,,,Ⅱ,,0.0593283141681644,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1010.5,18.2375,88.791667,0.0,1.766667,94.853688,22.7724
2024-04-28,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,23.83333333333333,7.465,8.628833333333333,585.1016666666666,118.60166666666667,2.0871666666666666,0.0586833333333333,,0.0963833333333333,1.9403333333333328,,,Ⅱ,,0.0529941224152912,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1007.591667,18.75,94.0,2.4,1.145833,70.969915,22.7724
2024-04-29,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,24.405,7.428333333333334,8.491666666666667,593.8616666666667,90.045,1.971,0.5425166666666666,,0.0926,1.9568333333333328,,,Ⅱ,,0.0642642638979876,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1008.958333,18.6625,80.916667,0.0,1.104167,32.561687,22.7724
2024-04-30,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,24.218333333333334,7.416666666666667,8.510833333333332,592.8033333333334,82.98,2.142333333333333,0.0489666666666666,,0.08705,1.961833333333333,,,Ⅱ,,0.0680471370306518,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1010.8875,14.033333,86.0,10.3,1.233333,36.663215,22.7724
2024-05-01,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,23.493333333333336,7.485,8.576166666666667,596.1866666666666,83.63,2.1421666666666668,0.0626999999999999,,0.0909333333333333,1.973,,,Ⅱ,,0.0676764845631364,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1015.2,16.020833,63.541667,0.0,0.804167,,22.7724
2024-05-02,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,23.491666666666664,7.508333333333333,8.755666666666666,603.4133333333333,79.88666666666667,2.1525,0.0694,,0.0873,1.9863333333333333,,,Ⅱ,,0.0698810221641824,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1018.341667,16.545833,80.25,0.0,1.070833,72.543181,22.7724
2024-05-03,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,23.50333333333333,7.4316666666666675,8.419500000000001,613.4366666666666,64.35333333333334,2.0941666666666667,0.07955,,0.0798,2.019833333333333,,,Ⅱ,,0.0813001835438908,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1016.433333,18.0875,70.375,0.0,1.745833,100.134801,22.7724
2024-05-04,张家浜东闸站,substitute_not_direct_measurement,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,24.21333333333333,7.518333333333333,8.785333333333332,594.8516666666667,95.35333333333334,1.899166666666667,0.0498,,0.0686,1.933,,,Ⅱ,,0.0617385099085876,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv,58370,浦东,浦东新区,上海市,上海市,121.5486,31.2214,2.4,1010.1875,17.4,81.166667,4.8,1.683333,138.139188,22.7724
