date,station_code,station_name,province,city,basin,river,longitude,latitude,water_temp,ph,dissolved_oxygen,conductivity,turbidity,codmn,nh3_n,toc,tp,tn,chlorophyll_a,algae_density,water_quality_class,station_status,secchi_depth_sd_m,secchi_formula,source_file
2023-07-21,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,29.278333333333336,6.746666666666667,1.7249999999999999,416.6266666666667,62.07,4.293833333333334,0.11626666666666667,,0.16285000000000002,1.8591666666666666,,,劣Ⅴ,,0.0833823320327804,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-07-22,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,24.291666666666668,6.875,5.983499999999999,140.07,162.92666666666668,2.33975,0.05705,,0.06043333333333333,1.9555,,,劣Ⅴ,,0.042432316172684933,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-07-23,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,22.923333333333332,6.921666666666667,6.894166666666667,143.47,176.14666666666668,3.645,0.03175,,0.04676666666666667,1.8900000000000001,,,Ⅰ,,0.04017715297677098,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-07-24,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,29.373333333333335,6.906666666666666,1.7741666666666667,428.77666666666664,54.54333333333333,4.320666666666667,0.09553333333333335,,0.14965,1.9138333333333335,,,劣Ⅴ,,0.09127925484748743,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-07-25,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,29.42,6.921666666666667,2.0745,435.4866666666667,55.32666666666666,4.173666666666667,0.06478333333333333,,0.1388,1.8639999999999999,,,Ⅴ,,0.09037266828818796,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-07-26,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,29.81833333333333,6.998333333333334,2.5661666666666667,436.8666666666666,56.56,4.2491666666666665,0.06545,,0.13826666666666668,1.8391666666666666,,,Ⅴ,,0.08898866232213691,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-07-27,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,29.472,7.0,2.9494,446.878,57.826,4.401999999999999,0.058899999999999994,,0.13744,1.9438000000000002,,,Ⅴ,,0.08762036394236537,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-07-28,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,28.8,7.048333333333333,3.545833333333333,446.93833333333333,57.125,4.026833333333333,0.057600000000000005,,0.12115,1.7936666666666667,,,Ⅳ,,0.08837163902333943,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-07-29,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,27.95,7.076666666666667,3.6660000000000004,449.58666666666664,60.458333333333336,4.200333333333333,0.09413333333333333,,0.13116666666666665,1.8558333333333332,,,Ⅳ,,0.08493211508254599,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-07-30,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,27.671666666666667,7.073333333333333,3.2641666666666667,443.6366666666667,61.46666666666667,4.429666666666667,0.13243333333333332,,0.13851666666666665,1.9624999999999997,,,Ⅳ,,0.08395440647053902,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-07-31,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,27.929999999999996,7.081666666666667,3.1405,439.19166666666666,63.83833333333333,4.327,0.12190000000000001,,0.13591666666666666,1.8064999999999998,,,Ⅳ,,0.08175873833259835,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-08-01,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,27.985,7.033333333333334,2.8966666666666665,439.89166666666665,65.41166666666666,4.3181666666666665,0.09111666666666667,,0.1381,1.833,,,Ⅴ,,0.08037715103787194,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-08-02,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,28.334999999999997,7.05,3.3565,431.66499999999996,68.01333333333334,4.387333333333333,0.07856666666666666,,0.13376666666666667,1.6844999999999999,,,Ⅴ,,0.07821236474686437,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-08-03,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,28.655,7.079999999999999,3.6398333333333333,422.5833333333333,72.575,4.294,0.08161666666666667,,0.12778333333333333,1.6323333333333334,,,Ⅳ,,0.07473780313186347,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-08-04,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,29.008333333333336,7.111666666666667,3.708833333333333,417.945,77.03833333333334,4.0915,0.08195000000000001,,0.13098333333333334,1.5233333333333334,,,Ⅳ,,0.07167974374394542,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-08-05,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,29.296666666666667,7.118333333333333,4.019333333333333,417.5933333333333,73.29166666666667,3.9911666666666665,0.07263333333333333,,0.12078333333333334,1.5363333333333333,,,Ⅳ,,0.07422548442122694,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-08-06,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,30.188333333333333,7.153333333333333,3.836,425.6366666666667,74.96499999999999,4.057833333333334,0.06951666666666667,,0.12338333333333333,1.5824999999999998,,,Ⅳ,,0.0730617848162565,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-08-07,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,30.7,7.138333333333333,3.8348333333333335,429.50666666666666,72.34666666666668,4.293833333333333,0.06071666666666667,,0.12315,1.7258333333333333,,,Ⅳ,,0.07490284107000258,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-08-08,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,31.09166666666667,7.146666666666667,3.7283333333333335,431.6766666666667,70.41333333333334,4.204833333333333,0.05853333333333333,,0.12501666666666666,1.8283333333333331,,,Ⅳ,,0.07633660236189871,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-08-09,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,31.19666666666667,7.168333333333333,3.6010000000000004,438.6483333333333,71.915,4.387333333333333,0.06063333333333334,,0.12478333333333334,1.8896666666666668,,,Ⅳ,,0.07521727917700342,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-08-10,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,31.04,7.12,3.6670000000000003,465.346,69.616,4.7626,0.06470000000000001,,0.1299,2.1304000000000003,,,Ⅳ,,0.07694757062070375,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-08-11,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,30.983333333333334,7.121666666666667,3.106833333333333,458.5716666666667,71.27833333333334,4.480833333333334,0.07851666666666667,,0.1309,1.9868333333333332,,,Ⅳ,,0.07568694635795582,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-08-12,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,31.441666666666666,7.125,3.307166666666667,444.88166666666666,74.78833333333334,4.391666666666667,0.07863333333333333,,0.12233333333333334,1.7046666666666666,,,Ⅳ,,0.07318255377510936,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-08-13,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,31.492,7.134,3.5198,441.034,81.982,4.7146,0.08838,,0.10528,1.4566,,,Ⅴ,,0.06862593945383348,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-08-14,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,31.646666666666665,7.101666666666667,3.6005000000000003,441.58,92.05666666666667,4.429166666666666,0.052983333333333334,,0.1109,1.4841666666666666,,,Ⅳ,,0.06327797716097652,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-08-15,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,30.540000000000003,7.101666666666667,4.0035,444.36999999999995,89.445,4.311333333333334,0.05165,,0.11636666666666667,1.3601666666666665,,,Ⅳ,,0.06456572190022991,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-08-16,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,29.55,7.091666666666666,4.956333333333333,448.3883333333333,90.08333333333333,4.529333333333334,0.05861666666666667,,0.12345,1.2691666666666668,,,Ⅳ,,0.06424512012920454,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-08-17,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,29.258,7.0760000000000005,4.4914000000000005,449.51599999999996,90.962,5.1899999999999995,0.05856,,0.12728,1.2982,,,Ⅳ,,0.06381007551208598,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-08-18,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,28.608333333333334,7.068333333333334,4.434333333333334,440.82166666666666,70.8,4.383833333333333,0.054233333333333335,,0.1245,1.3225,,,Ⅳ,,0.07604452976017737,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-08-19,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,28.738333333333333,7.066666666666666,4.607,438.575,64.32166666666667,4.2316666666666665,0.051,,0.1298,1.3393333333333333,,,Ⅲ,,0.0813281993137798,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-08-20,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,28.57166666666667,7.118333333333333,4.377666666666667,438.805,56.34833333333333,4.3726666666666665,0.051133333333333336,,0.12956666666666666,1.2758333333333334,,,Ⅳ,,0.0892225243630509,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-08-21,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,28.35666666666667,7.131666666666667,4.524666666666667,442.3933333333334,58.876666666666665,4.4383333333333335,0.055683333333333335,,0.13505,1.43,,,Ⅳ,,0.08652288840212731,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-08-22,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,28.513333333333335,7.1433333333333335,4.488499999999999,444.3733333333334,55.815,4.463333333333334,0.05396666666666667,,0.13431666666666667,1.4931666666666665,,,Ⅳ,,0.08981846086701058,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-08-23,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,28.298333333333332,7.141666666666667,4.467833333333333,443.6383333333333,55.105,4.418,0.05533333333333334,,0.14018333333333333,1.4846666666666666,,,Ⅳ,,0.09062698965882622,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-08-24,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,28.088333333333335,7.156666666666666,4.390333333333333,439.37166666666667,50.153333333333336,4.474666666666667,0.059849999999999993,,0.13808333333333334,1.4398333333333333,,,Ⅳ,,0.09680134622467491,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-08-25,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,28.13,7.140000000000001,4.295166666666667,440.84666666666664,52.89666666666667,4.701833333333333,0.03258333333333333,,0.13878333333333334,1.4785000000000001,,,Ⅳ,,0.09325914837925946,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-08-26,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,28.468,7.1819999999999995,4.5042,441.87600000000003,51.182,4.7018,0.0351,,0.12725999999999998,1.425,,,Ⅲ,,0.09543533060606359,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-08-27,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,30.179999999999996,7.213333333333334,4.267,436.47,62.553333333333335,4.57,0.06406666666666667,,0.13336666666666666,1.5723333333333336,,,Ⅳ,,0.082930816059392,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-08-28,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,29.708,7.231999999999999,4.3446,442.43999999999994,69.386,4.5222,0.06494,,0.13098,1.2848,,,Ⅳ,,0.07712602748348552,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-08-29,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,28.338333333333335,7.173333333333333,3.8181666666666665,447.8233333333333,77.86333333333333,4.5905,0.07151666666666666,,0.13226666666666667,1.1661666666666666,,,Ⅳ,,0.0711472576009412,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-08-30,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,27.386666666666667,7.121666666666666,3.5223333333333335,448.3316666666667,88.28333333333335,5.2855,0.0761,,0.15188333333333334,1.1693333333333333,,,Ⅳ,,0.06515926146971758,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-08-31,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,26.638333333333335,7.088333333333334,3.7721666666666667,446.905,91.26166666666666,5.326666666666667,0.0698,,0.15335000000000001,1.173,,,Ⅳ,,0.0636633345036857,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-09-01,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,26.191666666666666,7.058333333333334,3.3836666666666666,448.545,88.01166666666667,5.408333333333334,0.06861666666666667,,0.14859999999999998,1.286,,,Ⅳ,,0.0652999858817524,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-09-02,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,25.886666666666667,7.076666666666667,3.9913333333333334,449.25333333333333,88.03500000000001,5.138,0.06188333333333334,,0.14393333333333333,1.1308333333333334,,,Ⅴ,,0.06528787014546195,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-09-03,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,26.08666666666667,7.091666666666666,3.642666666666667,451.1133333333333,96.0,4.9383333333333335,0.062266666666666665,,0.14026666666666668,1.0943333333333334,,,Ⅳ,,0.06144710067616983,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-09-04,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,26.30333333333333,7.103333333333333,4.023166666666667,452.51500000000004,100.42666666666666,5.113,0.07815,,0.14076666666666668,1.1621666666666666,,,Ⅳ,,0.059538367919877086,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-09-05,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,26.731666666666666,7.116666666666667,3.6149999999999998,450.67333333333335,96.17833333333334,5.181166666666667,0.06631666666666666,,0.13858333333333334,1.2005000000000001,,,Ⅳ,,0.06136732406451857,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-09-06,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,26.97666666666667,7.123333333333334,3.5726666666666667,451.19166666666666,98.06,6.9845,0.05873333333333333,,0.1356,1.2686666666666666,,,Ⅳ,,0.060540630112109126,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-09-07,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,27.378333333333334,7.140000000000001,3.7748333333333335,450.95,97.53333333333335,10.217166666666666,0.05748333333333333,,0.13313333333333333,1.2383333333333333,,,Ⅳ,,0.06076928297903032,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-09-08,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,27.5,7.140000000000001,3.642666666666667,453.0,96.59499999999998,14.964,0.0546,,0.13068333333333335,1.3726666666666667,,,Ⅴ,,0.06118190654144585,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-09-09,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,27.506666666666664,7.166666666666667,4.414833333333333,457.7266666666667,99.84500000000001,8.9495,0.05901666666666666,,0.12366666666666666,1.2631666666666665,,,Ⅴ,,0.059780953007668676,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-09-10,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,27.688333333333333,7.1883333333333335,3.906333333333333,463.3016666666667,100.65833333333332,6.180499999999999,0.06076666666666666,,0.11921666666666668,1.1231666666666666,,,Ⅳ,,0.05944241485876228,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-09-11,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,27.74,7.176666666666667,4.0040000000000004,469.4916666666666,107.32166666666666,4.888166666666667,0.06616666666666667,,0.11621666666666668,0.9728333333333333,,,Ⅳ,,0.05683424212341154,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-09-12,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,27.685000000000002,7.178333333333334,3.974,469.0116666666667,105.52,4.813166666666667,0.06273333333333334,,0.11463333333333332,0.9821666666666666,,,Ⅳ,,0.05751179350482239,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-09-13,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,27.669999999999998,7.248333333333334,4.549333333333333,471.70666666666665,82.92333333333333,5.0151666666666666,0.06381666666666667,,0.11903333333333332,0.9405,,,Ⅳ,,0.06807968428117406,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-09-14,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,27.105,7.226666666666667,4.814333333333333,482.47,77.315,4.022833333333334,0.05703333333333333,,0.11691666666666667,1.0015,,,Ⅳ,,0.07150009632780811,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-09-15,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,26.646666666666665,7.198333333333333,4.073833333333334,486.1816666666667,63.583333333333336,4.0408333333333335,0.05131666666666667,,0.11823333333333334,1.0173333333333334,,,Ⅲ,,0.08198812502776974,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-09-16,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,26.246,7.168000000000001,3.9722,486.05199999999996,66.166,4.4142,0.04376,,0.1204,1.1454,,,Ⅳ,,0.07973460418059337,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-09-17,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,26.05333333333333,7.146666666666667,3.7426666666666666,488.895,62.288333333333334,4.230166666666666,0.043666666666666666,,0.11564999999999999,1.1601666666666668,,,Ⅳ,,0.08317763382367321,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-09-18,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,26.295,7.148333333333333,3.7075,487.2,40.65333333333333,4.097833333333333,0.050583333333333334,,0.11131666666666667,1.149,,,Ⅳ,,0.11213054845172639,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-09-19,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,26.88,7.145,3.638333333333333,486.9683333333333,40.51,3.9545,0.05035,,0.10835,1.17,,,Ⅳ,,0.11240812114621841,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-09-20,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,27.368000000000002,7.164,3.8275999999999994,492.65200000000004,42.489999999999995,4.3432,0.043,,0.11692,1.3084,,,Ⅳ,,0.10871526962599043,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-09-22,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,25.775,7.22,5.178,492.555,41.7,3.9930000000000003,0.05305,,0.10535,1.201,,,Ⅲ,,0.11015292162194594,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-09-23,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,25.116666666666664,7.211666666666667,4.745,491.1933333333333,42.69,4.325666666666667,0.060733333333333334,,0.10815000000000001,1.2148333333333332,,,Ⅳ,,0.10835849156718541,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-09-24,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,24.3,7.1816666666666675,4.514,492.61833333333334,36.723333333333336,3.8998333333333335,0.0787,,0.10935,1.3571666666666669,,,Ⅲ,,0.12040147095226529,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-09-25,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,24.393333333333334,7.158333333333334,4.0648333333333335,496.925,37.346666666666664,4.189166666666667,0.10013333333333334,,0.11681666666666668,1.4563333333333333,,,Ⅳ,,0.11899123368478931,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
2023-09-26,2205,斜塘口,上海市,松江区,太湖流域,园泄泾,121.12989,31.005464,24.62833333333333,7.13,3.5615,490.8,38.949999999999996,4.200666666666667,0.08365,,0.11414999999999999,1.4946666666666666,,,Ⅳ,,0.11554097702371023,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_松江区_太湖流域_园泄泾_斜塘口_2205.csv
