date,valid_fraction,water_fraction,boundary_extent_ratio,edge_density,label_source,boundary_zone_name,boundary_label,label_confidence,notes
2024-10-25,1.0,0.6135552913198573,0.011890606420927468,0.054187192118226604,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.2857142857142857,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-10-26,1.0,0.6135552913198573,0.011890606420927468,0.054187192118226604,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.2857142857142857,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-10-27,1.0,0.6135552913198573,0.011890606420927468,0.054187192118226604,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.2857142857142857,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-10-28,1.0,0.6135552913198573,0.011890606420927468,0.054187192118226604,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.2857142857142857,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-10-29,1.0,0.6171224732461356,0.008323424494649227,0.054187192118226604,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.5,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-10-30,1.0,0.6171224732461356,0.008323424494649227,0.054187192118226604,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.5,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-10-31,1.0,0.6171224732461356,0.008323424494649227,0.054187192118226604,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.5,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-11-01,1.0,0.6171224732461356,0.008323424494649227,0.054187192118226604,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.5,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-11-02,1.0,0.6206896551724138,0.0047562425683709865,0.05665024630541872,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.7142857142857143,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-11-03,1.0,0.619500594530321,0.005945303210463734,0.05726600985221675,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.6428571428571428,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-11-04,1.0,0.619500594530321,0.005945303210463734,0.05726600985221675,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.6428571428571428,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-11-05,1.0,0.6147443519619501,0.0011890606420927466,0.053571428571428575,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.9285714285714286,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-11-06,1.0,0.6087990487514863,0.007134363852556481,0.05233990147783251,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.5714285714285714,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-11-07,1.0,0.6087990487514863,0.007134363852556481,0.05233990147783251,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.5714285714285714,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-11-08,1.0,0.6087990487514863,0.007134363852556481,0.05233990147783251,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.5714285714285714,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-11-09,1.0,0.6242568370986921,0.013079667063020214,0.05541871921182266,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.21428571428571433,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-11-10,1.0,0.6242568370986921,0.013079667063020214,0.05541871921182266,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.21428571428571433,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-11-11,1.0,0.6242568370986921,0.013079667063020214,0.05541871921182266,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.21428571428571433,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-11-12,1.0,0.6218787158145065,0.015457788347205707,0.05541871921182266,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.15,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-11-13,1.0,0.6087990487514863,0.009512485136741973,0.05480295566502463,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.42857142857142866,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-11-14,1.0,0.6087990487514863,0.009512485136741973,0.05480295566502463,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.42857142857142866,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-11-15,1.0,0.6087990487514863,0.009512485136741973,0.05480295566502463,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.42857142857142866,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-11-16,1.0,0.6087990487514863,0.009512485136741973,0.05480295566502463,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.42857142857142866,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-11-17,1.0,0.6111771700356718,0.007134363852556481,0.053571428571428575,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.5714285714285714,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-11-18,1.0,0.6111771700356718,0.007134363852556481,0.053571428571428575,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.5714285714285714,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-11-19,1.0,0.6099881093935791,0.008323424494649227,0.05480295566502463,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.5,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-11-20,1.0,0.6099881093935791,0.008323424494649227,0.05541871921182266,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.5,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-11-21,1.0,0.6099881093935791,0.008323424494649227,0.05541871921182266,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.5,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-11-22,1.0,0.6099881093935791,0.008323424494649227,0.05541871921182266,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.5,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-11-23,1.0,0.6076099881093936,0.01070154577883472,0.05480295566502463,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.35714285714285715,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-11-24,1.0,0.6076099881093936,0.01070154577883472,0.05480295566502463,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.35714285714285715,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-11-25,1.0,0.6076099881093936,0.01070154577883472,0.05480295566502463,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.35714285714285715,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-11-26,1.0,0.6076099881093936,0.01070154577883472,0.05480295566502463,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.35714285714285715,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-11-27,1.0,0.6111771700356718,0.007134363852556481,0.053571428571428575,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.5714285714285714,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-11-28,1.0,0.6099881093935791,0.005945303210463734,0.05480295566502463,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.6428571428571428,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-11-29,1.0,0.6111771700356718,0.0047562425683709865,0.053571428571428575,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.7142857142857143,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-11-30,1.0,0.6135552913198573,0.0023781212841854932,0.05480295566502463,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.8571428571428572,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-12-01,1.0,0.6159334126040428,0.0023781212841854932,0.05233990147783252,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.8571428571428572,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-12-02,1.0,0.6159334126040428,0.0023781212841854932,0.05233990147783252,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.8571428571428572,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-12-03,1.0,0.6171224732461356,0.0011890606420927466,0.05172413793103448,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.9285714285714286,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-12-04,1.0,0.6147443519619501,0.0035671819262782403,0.05172413793103448,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.7857142857142857,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-12-05,1.0,0.6147443519619501,0.0035671819262782403,0.05172413793103448,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.7857142857142857,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-12-06,1.0,0.6147443519619501,0.0035671819262782403,0.05172413793103448,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.7857142857142857,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-12-07,1.0,0.6147443519619501,0.0035671819262782403,0.05172413793103448,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.7857142857142857,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-12-08,1.0,0.6159334126040428,0.0023781212841854932,0.05295566502463055,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.8571428571428572,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-12-09,1.0,0.6159334126040428,0.0023781212841854932,0.05295566502463055,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.8571428571428572,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-12-10,1.0,0.6159334126040428,0.0023781212841854932,0.05295566502463055,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.8571428571428572,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-12-11,1.0,0.6159334126040428,0.0023781212841854932,0.05295566502463055,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.8571428571428572,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-12-12,1.0,0.6123662306777645,0.005945303210463734,0.05049261083743842,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.6428571428571428,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-12-13,1.0,0.6123662306777645,0.005945303210463734,0.05049261083743842,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.6428571428571428,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-12-14,1.0,0.6123662306777645,0.005945303210463734,0.05049261083743842,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.6428571428571428,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-12-15,1.0,0.6123662306777645,0.005945303210463734,0.05049261083743842,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.6428571428571428,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-12-16,1.0,0.6123662306777645,0.005945303210463734,0.05049261083743842,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.6428571428571428,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-12-17,1.0,0.6111771700356718,0.007134363852556481,0.05110837438423645,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.5714285714285714,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-12-18,1.0,0.6099881093935791,0.005945303210463734,0.05110837438423645,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.6428571428571428,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-12-19,1.0,0.6099881093935791,0.005945303210463734,0.05110837438423645,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.6428571428571428,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-12-20,1.0,0.6099881093935791,0.005945303210463734,0.05110837438423645,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.6428571428571428,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-12-21,1.0,0.6111771700356718,0.0047562425683709865,0.05110837438423645,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.7142857142857143,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-12-22,1.0,0.6123662306777645,0.0035671819262782403,0.05049261083743842,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.7857142857142857,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-12-23,1.0,0.6099881093935791,0.005945303210463734,0.05172413793103448,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.6428571428571428,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-12-24,1.0,0.6111771700356718,0.007134363852556481,0.05172413793103448,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.5714285714285714,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-12-25,1.0,0.6099881093935791,0.008323424494649227,0.05049261083743842,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.5,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-12-26,1.0,0.6099881093935791,0.008323424494649227,0.05049261083743842,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.5,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-12-27,1.0,0.6087990487514863,0.011890606420927468,0.05172413793103448,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.2857142857142857,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-12-28,1.0,0.6087990487514863,0.011890606420927468,0.05172413793103448,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.2857142857142857,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-12-29,1.0,0.6052318668252081,0.01070154577883472,0.04864532019704433,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.35714285714285715,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-12-30,1.0,0.6040428061831153,0.011890606420927468,0.04987684729064039,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.2857142857142857,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-12-31,1.0,0.6016646848989299,0.014268727705112961,0.04864532019704433,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.15,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
